,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
0,4.1897195121390857e-07,0.004935983221076731,0.0006315622332746912,0.10167508824240935,0.0017093846906160758,0.0007853934672729614,0.07781948298040285,0.002030232757132306,0.02704066084643787,0.007379335239577991,7.653854067325327e-11,0.0030533627991020103,0.02098681817729106,0.023384858756388363,0.002000020133735022,0.001372797419026777,0.0012476223435962622,0.03781944802720784,0.0064416872506398385,0.03413565791356643,3.2240163700584626e-05,0.004622141099345134,0.17285456877383973,0.02650490519512684,0.000677644192353947,0.0,0.12412099841288803,0.000943008447494495,0.0022398571762381144,0.050363072289289317,0.020593694119843974,0.036359337231045494,0.011498815517913916,0.00042892308509935,0.005785926087599965,0.007837377334936077,0.0010700075309238253,0.024389588498939963,0.0,0.01831904786182747,0.016389866308284734,0.020407449390776614,0.003091160729474478,0.05271078566507131,0.00045113872712305585,0.004971161984862338,0.0005486568207684791,0.00014395281881426865,0.006103530521000764,0.0029917254958509547,0.06348166530650315,0.018484525172666442,0.0004296122636378741,0.009044365833213965,0.0012789477195324455,0.08000103830548583,0.06555408480434455,0.0005908248635839752,0.00878077495679299,0.01660531610370711,0.019434124350862555,0.013692190306820085,0.0004467556748887573,0.00558950338907728,0.4021326405039824,0.004242921625237336,0.008269094142907326,0.023250001578551126,0.007105230218229779,0.0,0.00017609445531474347,0.004078772038838658,0.0014524481028316788,0.00014597297186887028,0.0014415995969478748,0.007572056077848799,0.16514498705250974,0.002770423644676427,0.009463987064776476,0.0055634992625442576,0.002392889867676391,0.19738247825044564,0.0033694673378787646,0.004139612429310031,0.00346541312137126,0.006037274380356823,0.001836182871808798,0.12732313065449508,0.01858132465556679,0.022172251147122617
1,3.4150009933162385e-16,5.525125378829338e-12,0.00010181737801305782,1.5953828906111797e-09,0.002437392982324718,0.0007974348119236622,2.2400604985553487e-06,0.15228781257749818,1.7937603616426692e-44,0.08526934504478734,5.253928718395682e-06,0.0020192573496399624,0.0030024926434371944,5.695192317954441e-13,2.289567551074622e-53,5.34527990694091e-09,0.007790837522859359,1.3742184347245825e-23,0.006492315900104634,3.1889308653904938e-06,1.8270246758630127e-85,3.300916557527046e-10,0.04624693672612398,0.003586122117201732,0.00042966098893674174,0.0007771402490063839,0.0006463857591251987,4.889908799795649e-06,0.008033682130434937,0.01572969065352738,5.00679580619361e-11,0.019467910316365564,0.005576155773761696,0.0003058464535728003,8.100963171913516e-09,0.0008927920047638982,0.0007999205265758826,6.750333844449844e-07,1.1844698119280802e-17,0.0010856520519765107,0.0192897082294227,0.009024934207819801,7.354645279239343e-08,8.17164251577629e-06,8.309462773168479e-07,0.0,1.0586384678786653e-53,7.144203011397619e-86,0.0245882425612852,0.02111074720562851,0.030638393365065835,0.007126824881142425,0.00473120059650737,0.003434922509017161,0.012058893954436994,0.06518353444912756,0.0008885571118265737,0.0532564971111258,0.0001258706180216768,0.00013093228152597487,3.26535040366996e-116,0.00019181875656788973,8.124104604984559e-71,0.005004068168908708,8.993695488687962e-05,0.009928534840129104,1.3243620649242408e-08,0.004225511780345979,1.4641669213223752e-23,0.0018949768559291024,0.0029923656273518314,2.3949967524993915e-41,4.307556390158183e-38,0.007230440539690195,1.0058137475587242e-05,8.748862780240157e-06,6.994734676276438e-05,0.009280041215534522,3.3436521512368374e-11,0.17194042626560832,0.05413078257127545,0.0011111362904504948,1.6013596437038864e-102,0.0027923801165800036,0.008220077797635495,0.0008089875198086707,0.0049028406913869775,3.609855354648515e-08,4.01902718020202e-05,1.1761920029202539e-11
2,9.221746636413756e-27,0.03979863582958953,1.1790771923211134e-12,1.9382922995772716e-21,0.002769843470562676,5.2262823809163947e-08,3.879496791304012e-07,1.888818608974113e-13,1.6442111733531537e-06,4.661475335692124e-09,1.1774655177717571e-45,7.548985588695776e-106,4.527371776787162e-22,1.1819346582187166e-05,0.00015982346406558367,1.4422613208912977e-13,0.016423343062947515,1.7066151353549484e-09,0.025220638008469444,0.0,0.00030357745136271497,7.430080652258057e-09,2.0840785684763453e-22,4.9390578299140745e-05,1.2442731142591627e-56,3.2672646296539955e-07,5.448925745582982e-11,1.983268856511254e-36,0.0,9.868332909755551e-39,8.634457057862437e-09,4.508385795291427e-26,3.0134353849616397e-05,0.004150851926008959,0.0013281128960186597,0.04406908315740891,0.002864514090967164,4.0215930910052596e-05,0.004250982131474682,1.6570929147975795e-21,0.0004757816615085235,3.855291841302246e-16,2.15414085822442e-17,2.298800957047065e-07,1.7589785997107755e-15,0.013909239240391141,2.4211257177356602e-05,3.933434630731445e-09,0.016867774374435082,0.0009545463016759294,0.05124601835709881,1.1360414366980582e-40,0.0007287570550004453,2.986469594081725e-05,1.768864441853659e-05,2.356308383025297e-65,1.1134466342553003e-17,0.0020519079338761075,0.002207243430413073,0.01001452982970166,0.00013501015149820056,4.3378999672449024e-17,6.639538914164961e-05,0.0,1.8695172830338958e-11,5.213940307583815e-10,0.010781742869961834,8.91554253342833e-06,1.911316861564799e-05,2.9394876988390086e-72,4.8611241973760603e-11,2.7591077766005886e-26,0.000612676476309256,3.6069319172502977e-156,0.03967646497509786,6.276599564069345e-09,9.975951448139737e-16,3.811610934381976e-14,0.0003997479894479511,1.0405192211807763e-06,0.004246561990605732,9.203617567876615e-20,2.5529231417871446e-09,1.2378474651300928e-09,0.0008176157929677721,7.880617297740826e-06,0.00043778315697559465,1.8597065870915655e-08,0.0009614670844105569,0.0015649559201072717
3,0.0002160679462615739,0.017662260655811925,0.01495392471907958,0.015374890462017465,0.008606315969805796,0.004637051150380769,0.07864754052744596,0.0025307335924378348,0.014253306462073399,0.01998756130794596,0.009756139127528818,0.003135062593552171,0.001211877750744167,0.006857694549113849,0.0009437829844194312,0.0037639133926656155,0.003093052643188754,0.015471370453614554,0.009853176016147212,0.020793278375243498,0.05333364482719342,0.003342327260711319,0.14110891551756027,0.06231101403378077,0.00447197185817381,0.005155559594512796,0.5743938025794713,0.00037572816732082395,0.004303082950521067,0.014159943951734342,0.13431916359905768,0.11244742450482473,0.007103860842100408,0.0014572914920773566,0.01971259982081083,0.010982858956387509,0.01943860250994052,0.003681794389067492,0.005007260224478191,0.004008101608266858,0.000976739298248265,0.0062999253295551285,0.0007071330813414571,0.003198632794281371,0.02146398491556489,0.0015375751800716857,0.001101698092354062,0.02754890803728272,0.011776074693136063,0.04174397171898547,0.006430266254554813,0.0069813328401883475,0.009642595860801665,0.0005181733632027793,0.02843888338907602,0.0032632657367301973,0.002389215946583757,0.001837118875646146,0.0020609533968456465,0.016509951901984666,0.002148597248068167,0.018023146808222663,0.010878294922425607,0.0037617347171870026,0.033732450076979656,0.002044776626100486,0.01958461665754628,0.00012304963770958668,0.08455953684484627,0.013244145239718046,0.007009061311810843,0.03630061756226739,0.00016342245756031693,0.007964931556081476,0.014320962384285452,0.01679142156028538,0.016564664655738262,0.008732983445714734,0.0010382210251404951,0.0735356454718002,0.013139586886944641,0.012908527891660875,0.000462369203512271,0.0044301298252428616,0.0013143191990847636,0.006579036882522077,0.0019787542310544764,0.007167052929810194,0.017450748965495397,0.010785240568669786
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974861867445166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.009094861964213044,0.0,0.0,0.0,2.247457027191275e-05,0.0,5.652782143120232e-82,3.0457714505143437e-13,4.4822997481489605e-14,3.097189092272748e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.466492960546559e-76,0.0,8.91057679283638e-64,6.0067171574606955e-55,0.02240523677580221,0.02997715697955892,3.070964678835327e-09,3.932719111574628e-12,2.1910127922523105e-208,0.00023701798042505674,0.0,0.0,0.0,0.0,1.2778386098223376e-16,0.0,0.0,0.0,8.349887175999049e-23,0.0,1.472722775835121e-199,0.0,2.5889462068071956e-84,0.0,0.0,0.0,0.0,0.0002434218617587422,0.0,0.0,7.449430243580804e-08,0.0,2.0472118842568168e-29,0.0,0.0009947958105769074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.948862181641116e-303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.872736535027927e-153,1.1300954851347983e-222,0.0,0.0,1.5125383986516796e-215,6.489104489717607e-143,0.0,0.0,0.0,0.0,0.0,0.0,1.0879835184207893e-182,0.0,0.3239797240542247,0.0,0.0,0.0,0.0,0.0,0.0,7.47960717187312e-62,2.157701381991616e-06
6,0.0004966357644421596,0.04369397722032248,0.004577681877702281,0.002060875141545222,0.007435473709910715,0.02372098859525059,0.0006754600501252156,0.006141693539175821,0.0002645237109157131,0.0056965098900326585,0.005561484927996826,6.695495412483113e-06,0.006722155653740114,0.05361671721024519,0.012154272632945344,0.0092594990090602,0.012258752380179483,0.013692006914422765,0.01453919264051141,0.01147694031201349,0.01367599154271067,0.0009260473465627837,1.0319232963625196e-06,0.005335299167046563,0.009242837428180056,0.00015809403760476824,0.00015121712707966739,0.005103494647409102,0.00044707590359482636,0.000216713765446901,0.038208783230499324,9.336439284538676e-07,0.007862641782708357,0.014959014665010475,0.008510308716276274,0.02455045262804866,0.003254599285153668,0.024930047138965225,0.0009357421969443223,0.00015846391927110085,0.010612975674027468,0.015726961111709275,1.994993681146488e-06,0.0027631797778489104,4.517680301775543e-09,0.04999487758545919,0.00033270852023106073,0.0029065143521769285,0.007526687643706281,0.0007670249763362153,0.009149174253470066,0.0011041536015580673,0.010397928897484608,0.009457237531991089,0.03617957303030165,0.0006027537236293154,0.00044227966082135246,0.003472653327240628,0.009628461947674858,0.0040260815264468374,0.0011654676840941933,0.02780797860148994,0.002542645487325003,0.006024192702706825,0.002315634008939863,0.002897768074813775,0.012285420877009057,0.02482187297954079,0.00022377420298229706,0.0030555473760924485,0.0008989822630707813,0.0029351792221625813,0.0007569594593751649,0.006671440679500079,0.04179666617860607,0.033618318517988854,0.0014870407931769638,0.00024279063164904177,0.004140544984700889,0.011048827382540188,0.004101514189398076,0.001157237816947207,0.005510426222497686,0.003592511246070222,0.01038212770666744,0.022757071929473748,0.0006994588556202918,2.9279439232920728e-05,0.002337826825691192,0.0026131289514031374
7,0.00010305469509589949,0.015040320659328152,0.0054298057812130415,0.004295472714613411,0.00040849546217644776,0.0010052347160892934,1.6026169104079757e-05,0.004927720953433795,0.0002476646427099011,0.0010810627653002236,0.002570094517730466,1.0061614978537895e-06,0.0034633722941508943,0.06966772391379629,0.0057680640457734265,0.01140024133378914,0.0006476338586313406,0.006278794533010251,0.010127862310744647,0.009623620385812605,0.016854592449721883,0.0016826567716581207,6.965273020156762e-08,3.529373800034557e-05,0.020890259100392796,1.0425744132574107e-05,3.070206164583648e-06,0.0008909474210484923,0.0036813743415099456,0.0012856926552463487,0.0394361261744072,4.97089204914217e-07,0.010817839598418763,0.0009683546670824742,3.261091425196722e-05,0.037330852489191754,4.9243998859478646e-05,0.008184446641650944,1.0147460667659296e-06,0.00012348170376885457,0.0040915386229975325,0.01995358008049644,1.7089437517283835e-07,0.004020134832264836,1.7874129929927112e-11,0.004891712448902082,2.1286761832160448e-10,0.0044353829630174365,0.0009832960087790884,0.004927436426367363,0.012092764658991461,0.005349940787458692,0.01745809452340369,0.026386580505510113,0.03805585125564903,0.002323837876505588,0.00018711944202117552,1.004656343650246e-13,0.0018334542525714245,0.00040182064404114257,5.088931902755851e-07,0.02889502524328677,1.4639536373911486e-07,0.026600703190506867,0.0038240763904711776,0.006898569285617173,8.888453603507771e-06,0.03551488975267222,0.00057699758298869,0.0023568768763744326,8.082721948988908e-05,0.00760137008365337,2.6866773151770807e-06,0.000644785804328032,0.008531445613121877,0.030737066099163483,0.0013148917106739245,0.012759788703202268,0.0008018758810707533,0.0022286282306418384,0.004405986640386457,0.00044025074224301444,0.0035170252183629102,0.01218542437550955,0.0072874776648705975,0.020158271868717836,0.0005227769291222476,1.528438306480593e-08,0.009161530789570174,4.2458020611311485e-06
8,0.0006760839672152868,0.02446399085265077,0.007571798520553333,0.0031742915885921183,0.016904925184823522,0.018675139537455327,0.0014211722905367661,0.0034359499991424465,0.002620156965226348,0.0009944826855608855,0.0017030651837521187,4.278698860725437e-06,0.004957393579916663,0.059154333164001364,0.027592522978760813,0.012438376405239572,0.008353917040221242,0.017733645459853363,0.0039102782161275496,0.0331308289926707,0.016719054821586865,0.0037842450867497184,7.558158613183379e-07,0.0053788568406121125,0.01887452863208132,0.0006666747563928409,0.00014551712833807024,0.0033262536768998477,0.0023778521919265595,0.002182512974285942,0.02115608171059999,4.3572411357964384e-07,0.006216283647687604,0.014359567066411933,0.0009977138899997207,0.02940596720560398,0.009787672783784876,0.034352823758475544,0.021715126974632813,0.0008357273907025804,0.020564539315169595,0.011099262941351154,4.919594106014215e-06,0.0008828471706847995,1.0618387126288807e-07,0.04618427030443469,9.717911188343638e-05,0.003426014964383109,0.008236996861263168,0.023979349249896562,0.005182646223786025,0.0003894109334630724,0.033709028629288984,0.006414079585283837,0.03047835001920074,0.000626020736432493,9.682127178837299e-05,0.00015205782530926346,0.012752030455742504,0.005498268067794385,0.00025084214574230633,0.027906203039888926,0.0024410246223329777,0.0001747151465870543,0.006354867658066876,0.005799703291039787,0.013360444361270752,0.013169700076839765,0.002917586295851681,0.0048393267355055355,0.0010837629977856352,0.001173640180850191,0.013152203560924664,0.0026772223772626178,0.025973513866493717,0.02728388013334598,0.0022867009799493352,0.0037796234164683613,0.008286895800840794,0.0003871464854974583,0.007194795766850456,0.00044461136300616265,0.004620449944357991,0.009346792077229396,0.012695411634436013,0.020756206662463625,0.0017667219211151355,7.529889847834032e-05,0.0067325323556009274,0.009379975468377537
9,3.741583707247995e-19,1.854437699732322e-12,0.0007230750279638686,0.01569107059877167,0.00011083417076754373,0.0021437502221499337,1.755229332773769e-08,2.0192539549520227e-102,0.35503633611824587,0.002791296871137905,8.751209352387178e-06,4.554230548494252e-06,0.01414706710194278,0.08621536402546814,9.938785315005228e-13,9.817932409326586e-11,0.003210494891439211,0.009849033747994238,0.03160338676857183,0.008408897709731645,0.0,2.45047460935387e-07,0.00010256065546064565,0.0,0.0013302970669675613,0.0003343328801229865,1.4922588723315837e-07,3.6977180780123557e-07,0.013412288363802682,2.459130851694919e-05,7.815038571018996e-09,0.017752247284893736,0.028624797785817203,0.007876464713423483,1.87907271513033e-12,0.001986307170890159,0.012170333383713847,1.3502017450820394e-52,2.227918353328579e-46,0.014578393490263516,0.01079908893093827,0.011860934378681343,2.0630314502974887e-07,0.0039006203729150604,0.0007653019377001079,7.725647958152431e-07,1.1947262875643892e-54,8.553662783444231e-100,0.003207132607766159,3.208572796412709e-56,0.016692558185557996,0.021986536270358917,0.0015591802190543253,0.0008131088701494554,0.004553943429497761,0.020578782670229036,0.011419916209602476,2.4695608641382258e-73,0.00022365226831440733,0.0003040060989809248,6.004668102862945e-22,0.00048373428587541095,1.473581414862096e-14,0.002426501871827417,0.004918776154936786,0.009326398996717845,8.81761083490014e-12,0.020200990334463285,2.236828563049775e-16,0.00845912171354139,0.009258322931366223,2.6176549608590575e-60,1.5259489880701765e-46,0.0024055495502618724,6.61855958589613e-06,0.0005139573360185169,0.0017184942481276461,0.0007586758895593859,2.6553427054909702e-08,6.24532304293583e-25,0.0008229610137896586,0.005015911358538028,5.769868903939599e-27,0.00037411686188769535,0.009609292505936564,0.011297952858902076,0.0,0.04114512884571663,4.119365974468996e-09,5.363853636216155e-10
